source,title,url,published,description
syracuse,West Genesee’s Mario Kart team caps undefeated season with state title,https://www.syracuse.com/highschoolsports/2026/05/west-genesees-mario-kart-team-caps-undefeated-season-with-state-title.html,"Tue, 12 May 2026 16:59:21 +0000",The team evolved from a “casual club into a rigorous varsity-level program” over the past two years.
njcom,"New app, cleaner buses among the NJ Transit changes Sherrill hopes will make your commute better",https://www.nj.com/news/2026/05/new-app-cleaner-buses-among-the-nj-transit-changes-sherrill-hopes-will-make-your-commute-better.html,"Tue, 12 May 2026 16:57:29 +0000",Gov. Mikie Sherril unveiled a plan to improve NJ Transit's rider experience that she ordered in March. The top priority rider experience improvements would be implemented in June.
njcom,"N.J. streamer PlaqueBoyMax booed, gets trash thrown at him during concert festival debut",https://www.nj.com/entertainment/2026/05/nj-streamer-booed-gets-trash-thrown-at-him-during-concert-festival-debut-yall-are-trolls.html,"Tue, 12 May 2026 16:57:29 +0000","While performing his single ""Pink Dreads,"" the 23-year-old streamer partially dodged trash being thrown at him from the concert crowd."
pennlive,"Mid-Penn softball stat leaders through Monday, May 11",https://www.pennlive.com/highschoolsports/2026/05/mid-penn-softball-stat-leaders-through-monday-may-11.html,"Tue, 12 May 2026 16:55:33 +0000","With the regular season nearing its close, here are the best of the bunch in the Mid-Penn softball stat leaderboards."
clevelanddotcom,Wadsworth downtown construction to avoid holiday season,https://www.cleveland.com/news/2026/05/wadsworth-downtown-construction-to-avoid-holiday-season.html,"Tue, 12 May 2026 16:55:08 +0000",City officials plan to complete work at the main intersection by Nov. 1 after business owners warned that disruptions during peak shopping months could force closures.
oregonlive,Yuzu-miso glazed asparagus tart,https://www.oregonlive.com/nytcooking/2026/05/777581596-yuzu-miso-glazed-asparagus-tart.html,"Tue, 12 May 2026 16:54:51 +0000","This yuzu-miso glazed asparagus tart combines tangy, floral notes with crisp puff pastry and feta, making it a deliciously unique and visually stunning dish perfect for easy weeknight meals."
alcom,Yuzu-miso glazed asparagus tart,https://www.al.com/nytcooking/2026/05/777581596-yuzu-miso-glazed-asparagus-tart.html,"Tue, 12 May 2026 16:54:51 +0000","This yuzu-miso glazed asparagus tart combines tangy, floral notes with crisp puff pastry and feta, making it a deliciously unique and visually stunning dish perfect for easy weeknight meals."
pennlive,Yuzu-miso glazed asparagus tart,https://www.pennlive.com/nytcooking/2026/05/777581596-yuzu-miso-glazed-asparagus-tart.html,"Tue, 12 May 2026 16:54:51 +0000","This yuzu-miso glazed asparagus tart combines tangy, floral notes with crisp puff pastry and feta, making it a deliciously unique and visually stunning dish perfect for easy weeknight meals."
masslive,Yuzu-miso glazed asparagus tart,https://www.masslive.com/nytcooking/2026/05/777581596-yuzu-miso-glazed-asparagus-tart.html,"Tue, 12 May 2026 16:54:51 +0000","This yuzu-miso glazed asparagus tart combines tangy, floral notes with crisp puff pastry and feta, making it a deliciously unique and visually stunning dish perfect for easy weeknight meals."
njcom,Yuzu-miso glazed asparagus tart,https://www.nj.com/nytcooking/2026/05/777581596-yuzu-miso-glazed-asparagus-tart.html,"Tue, 12 May 2026 16:54:51 +0000","This yuzu-miso glazed asparagus tart combines tangy, floral notes with crisp puff pastry and feta, making it a deliciously unique and visually stunning dish perfect for easy weeknight meals."
syracuse,Yuzu-miso glazed asparagus tart,https://www.syracuse.com/nytcooking/2026/05/777581596-yuzu-miso-glazed-asparagus-tart.html,"Tue, 12 May 2026 16:54:51 +0000","This yuzu-miso glazed asparagus tart combines tangy, floral notes with crisp puff pastry and feta, making it a deliciously unique and visually stunning dish perfect for easy weeknight meals."
mlive,Yuzu-miso glazed asparagus tart,https://www.mlive.com/nytcooking/2026/05/777581596-yuzu-miso-glazed-asparagus-tart.html,"Tue, 12 May 2026 16:54:51 +0000","This yuzu-miso glazed asparagus tart combines tangy, floral notes with crisp puff pastry and feta, making it a deliciously unique and visually stunning dish perfect for easy weeknight meals."
silive,Yuzu-miso glazed asparagus tart,https://www.silive.com/nytcooking/2026/05/777581596-yuzu-miso-glazed-asparagus-tart.html,"Tue, 12 May 2026 16:54:51 +0000","This yuzu-miso glazed asparagus tart combines tangy, floral notes with crisp puff pastry and feta, making it a deliciously unique and visually stunning dish perfect for easy weeknight meals."
clevelanddotcom,Yuzu-miso glazed asparagus tart,https://www.cleveland.com/nytcooking/2026/05/777581596-yuzu-miso-glazed-asparagus-tart.html,"Tue, 12 May 2026 16:54:51 +0000","This yuzu-miso glazed asparagus tart combines tangy, floral notes with crisp puff pastry and feta, making it a deliciously unique and visually stunning dish perfect for easy weeknight meals."
lehighvalley,Yuzu-miso glazed asparagus tart,https://www.lehighvalleylive.com/nytcooking/2026/05/777581596-yuzu-miso-glazed-asparagus-tart.html,"Tue, 12 May 2026 16:54:51 +0000","This yuzu-miso glazed asparagus tart combines tangy, floral notes with crisp puff pastry and feta, making it a deliciously unique and visually stunning dish perfect for easy weeknight meals."
clevelanddotcom,Asparagus and sausage pasta,https://www.cleveland.com/nytcooking/2026/05/777913309-asparagus-and-sausage-pasta.html,"Tue, 12 May 2026 16:54:48 +0000","This vibrant asparagus and sausage pasta combines the richness of Italian sausage with fresh spring vegetables, lemon zest, and basil for a delightful, silky dish perfect for transitional seasons."
syracuse,Asparagus and sausage pasta,https://www.syracuse.com/nytcooking/2026/05/777913309-asparagus-and-sausage-pasta.html,"Tue, 12 May 2026 16:54:48 +0000","This vibrant asparagus and sausage pasta combines the richness of Italian sausage with fresh spring vegetables, lemon zest, and basil for a delightful, silky dish perfect for transitional seasons."
njcom,Asparagus and sausage pasta,https://www.nj.com/nytcooking/2026/05/777913309-asparagus-and-sausage-pasta.html,"Tue, 12 May 2026 16:54:48 +0000","This vibrant asparagus and sausage pasta combines the richness of Italian sausage with fresh spring vegetables, lemon zest, and basil for a delightful, silky dish perfect for transitional seasons."
oregonlive,Asparagus and sausage pasta,https://www.oregonlive.com/nytcooking/2026/05/777913309-asparagus-and-sausage-pasta.html,"Tue, 12 May 2026 16:54:48 +0000","This vibrant asparagus and sausage pasta combines the richness of Italian sausage with fresh spring vegetables, lemon zest, and basil for a delightful, silky dish perfect for transitional seasons."
pennlive,Asparagus and sausage pasta,https://www.pennlive.com/nytcooking/2026/05/777913309-asparagus-and-sausage-pasta.html,"Tue, 12 May 2026 16:54:48 +0000","This vibrant asparagus and sausage pasta combines the richness of Italian sausage with fresh spring vegetables, lemon zest, and basil for a delightful, silky dish perfect for transitional seasons."
lehighvalley,Asparagus and sausage pasta,https://www.lehighvalleylive.com/nytcooking/2026/05/777913309-asparagus-and-sausage-pasta.html,"Tue, 12 May 2026 16:54:48 +0000","This vibrant asparagus and sausage pasta combines the richness of Italian sausage with fresh spring vegetables, lemon zest, and basil for a delightful, silky dish perfect for transitional seasons."
alcom,Asparagus and sausage pasta,https://www.al.com/nytcooking/2026/05/777913309-asparagus-and-sausage-pasta.html,"Tue, 12 May 2026 16:54:48 +0000","This vibrant asparagus and sausage pasta combines the richness of Italian sausage with fresh spring vegetables, lemon zest, and basil for a delightful, silky dish perfect for transitional seasons."
silive,Asparagus and sausage pasta,https://www.silive.com/nytcooking/2026/05/777913309-asparagus-and-sausage-pasta.html,"Tue, 12 May 2026 16:54:48 +0000","This vibrant asparagus and sausage pasta combines the richness of Italian sausage with fresh spring vegetables, lemon zest, and basil for a delightful, silky dish perfect for transitional seasons."
masslive,Asparagus and sausage pasta,https://www.masslive.com/nytcooking/2026/05/777913309-asparagus-and-sausage-pasta.html,"Tue, 12 May 2026 16:54:48 +0000","This vibrant asparagus and sausage pasta combines the richness of Italian sausage with fresh spring vegetables, lemon zest, and basil for a delightful, silky dish perfect for transitional seasons."
mlive,Asparagus and sausage pasta,https://www.mlive.com/nytcooking/2026/05/777913309-asparagus-and-sausage-pasta.html,"Tue, 12 May 2026 16:54:48 +0000","This vibrant asparagus and sausage pasta combines the richness of Italian sausage with fresh spring vegetables, lemon zest, and basil for a delightful, silky dish perfect for transitional seasons."
silive,Pickled beets and eggs,https://www.silive.com/nytcooking/2026/05/778098217-pickled-beets-and-eggs.html,"Tue, 12 May 2026 16:54:45 +0000","This vibrant dish combines the tangy flavors of pickled beets and eggs, drawing inspiration from Greek, Turkish, and Pennsylvania Dutch traditions, perfect for a colorful and flavorful appetizer."
pennlive,Pickled beets and eggs,https://www.pennlive.com/nytcooking/2026/05/778098217-pickled-beets-and-eggs.html,"Tue, 12 May 2026 16:54:45 +0000","This vibrant dish combines the tangy flavors of pickled beets and eggs, drawing inspiration from Greek, Turkish, and Pennsylvania Dutch traditions, perfect for a colorful and flavorful appetizer."
lehighvalley,Pickled beets and eggs,https://www.lehighvalleylive.com/nytcooking/2026/05/778098217-pickled-beets-and-eggs.html,"Tue, 12 May 2026 16:54:45 +0000","This vibrant dish combines the tangy flavors of pickled beets and eggs, drawing inspiration from Greek, Turkish, and Pennsylvania Dutch traditions, perfect for a colorful and flavorful appetizer."
syracuse,Pickled beets and eggs,https://www.syracuse.com/nytcooking/2026/05/778098217-pickled-beets-and-eggs.html,"Tue, 12 May 2026 16:54:45 +0000","This vibrant dish combines the tangy flavors of pickled beets and eggs, drawing inspiration from Greek, Turkish, and Pennsylvania Dutch traditions, perfect for a colorful and flavorful appetizer."
masslive,Pickled beets and eggs,https://www.masslive.com/nytcooking/2026/05/778098217-pickled-beets-and-eggs.html,"Tue, 12 May 2026 16:54:45 +0000","This vibrant dish combines the tangy flavors of pickled beets and eggs, drawing inspiration from Greek, Turkish, and Pennsylvania Dutch traditions, perfect for a colorful and flavorful appetizer."
alcom,Pickled beets and eggs,https://www.al.com/nytcooking/2026/05/778098217-pickled-beets-and-eggs.html,"Tue, 12 May 2026 16:54:45 +0000","This vibrant dish combines the tangy flavors of pickled beets and eggs, drawing inspiration from Greek, Turkish, and Pennsylvania Dutch traditions, perfect for a colorful and flavorful appetizer."
njcom,Pickled beets and eggs,https://www.nj.com/nytcooking/2026/05/778098217-pickled-beets-and-eggs.html,"Tue, 12 May 2026 16:54:45 +0000","This vibrant dish combines the tangy flavors of pickled beets and eggs, drawing inspiration from Greek, Turkish, and Pennsylvania Dutch traditions, perfect for a colorful and flavorful appetizer."
oregonlive,Pickled beets and eggs,https://www.oregonlive.com/nytcooking/2026/05/778098217-pickled-beets-and-eggs.html,"Tue, 12 May 2026 16:54:45 +0000","This vibrant dish combines the tangy flavors of pickled beets and eggs, drawing inspiration from Greek, Turkish, and Pennsylvania Dutch traditions, perfect for a colorful and flavorful appetizer."
clevelanddotcom,Pickled beets and eggs,https://www.cleveland.com/nytcooking/2026/05/778098217-pickled-beets-and-eggs.html,"Tue, 12 May 2026 16:54:45 +0000","This vibrant dish combines the tangy flavors of pickled beets and eggs, drawing inspiration from Greek, Turkish, and Pennsylvania Dutch traditions, perfect for a colorful and flavorful appetizer."
mlive,Pickled beets and eggs,https://www.mlive.com/nytcooking/2026/05/778098217-pickled-beets-and-eggs.html,"Tue, 12 May 2026 16:54:45 +0000","This vibrant dish combines the tangy flavors of pickled beets and eggs, drawing inspiration from Greek, Turkish, and Pennsylvania Dutch traditions, perfect for a colorful and flavorful appetizer."
mlive,Chard and ricotta pie,https://www.mlive.com/nytcooking/2026/05/778099569-chard-and-ricotta-pie.html,"Tue, 12 May 2026 16:54:41 +0000","Enjoy a delightful chard and ricotta pie with a savory filling reminiscent of spanakopita, perfect for picnics and equally delicious warm or at room temperature."
njcom,Chard and ricotta pie,https://www.nj.com/nytcooking/2026/05/778099569-chard-and-ricotta-pie.html,"Tue, 12 May 2026 16:54:41 +0000","Enjoy a delightful chard and ricotta pie with a savory filling reminiscent of spanakopita, perfect for picnics and equally delicious warm or at room temperature."
oregonlive,Chard and ricotta pie,https://www.oregonlive.com/nytcooking/2026/05/778099569-chard-and-ricotta-pie.html,"Tue, 12 May 2026 16:54:41 +0000","Enjoy a delightful chard and ricotta pie with a savory filling reminiscent of spanakopita, perfect for picnics and equally delicious warm or at room temperature."
clevelanddotcom,Chard and ricotta pie,https://www.cleveland.com/nytcooking/2026/05/778099569-chard-and-ricotta-pie.html,"Tue, 12 May 2026 16:54:41 +0000","Enjoy a delightful chard and ricotta pie with a savory filling reminiscent of spanakopita, perfect for picnics and equally delicious warm or at room temperature."
alcom,Chard and ricotta pie,https://www.al.com/nytcooking/2026/05/778099569-chard-and-ricotta-pie.html,"Tue, 12 May 2026 16:54:41 +0000","Enjoy a delightful chard and ricotta pie with a savory filling reminiscent of spanakopita, perfect for picnics and equally delicious warm or at room temperature."
syracuse,Chard and ricotta pie,https://www.syracuse.com/nytcooking/2026/05/778099569-chard-and-ricotta-pie.html,"Tue, 12 May 2026 16:54:41 +0000","Enjoy a delightful chard and ricotta pie with a savory filling reminiscent of spanakopita, perfect for picnics and equally delicious warm or at room temperature."
masslive,Chard and ricotta pie,https://www.masslive.com/nytcooking/2026/05/778099569-chard-and-ricotta-pie.html,"Tue, 12 May 2026 16:54:41 +0000","Enjoy a delightful chard and ricotta pie with a savory filling reminiscent of spanakopita, perfect for picnics and equally delicious warm or at room temperature."
silive,Chard and ricotta pie,https://www.silive.com/nytcooking/2026/05/778099569-chard-and-ricotta-pie.html,"Tue, 12 May 2026 16:54:41 +0000","Enjoy a delightful chard and ricotta pie with a savory filling reminiscent of spanakopita, perfect for picnics and equally delicious warm or at room temperature."
pennlive,Chard and ricotta pie,https://www.pennlive.com/nytcooking/2026/05/778099569-chard-and-ricotta-pie.html,"Tue, 12 May 2026 16:54:41 +0000","Enjoy a delightful chard and ricotta pie with a savory filling reminiscent of spanakopita, perfect for picnics and equally delicious warm or at room temperature."
lehighvalley,Chard and ricotta pie,https://www.lehighvalleylive.com/nytcooking/2026/05/778099569-chard-and-ricotta-pie.html,"Tue, 12 May 2026 16:54:41 +0000","Enjoy a delightful chard and ricotta pie with a savory filling reminiscent of spanakopita, perfect for picnics and equally delicious warm or at room temperature."
lehighvalley,Spiced walnut truffles,https://www.lehighvalleylive.com/nytcooking/2026/05/778101323-spiced-walnut-truffles.html,"Tue, 12 May 2026 16:54:37 +0000","These Greek-inspired spiced walnut truffles blend ground walnuts, coconut, and warm spices for a subtly sweet treat, finished with a coating of coconut flakes and a dusting of cocoa powder."
oregonlive,Spiced walnut truffles,https://www.oregonlive.com/nytcooking/2026/05/778101323-spiced-walnut-truffles.html,"Tue, 12 May 2026 16:54:37 +0000","These Greek-inspired spiced walnut truffles blend ground walnuts, coconut, and warm spices for a subtly sweet treat, finished with a coating of coconut flakes and a dusting of cocoa powder."
silive,Spiced walnut truffles,https://www.silive.com/nytcooking/2026/05/778101323-spiced-walnut-truffles.html,"Tue, 12 May 2026 16:54:37 +0000","These Greek-inspired spiced walnut truffles blend ground walnuts, coconut, and warm spices for a subtly sweet treat, finished with a coating of coconut flakes and a dusting of cocoa powder."
syracuse,Spiced walnut truffles,https://www.syracuse.com/nytcooking/2026/05/778101323-spiced-walnut-truffles.html,"Tue, 12 May 2026 16:54:37 +0000","These Greek-inspired spiced walnut truffles blend ground walnuts, coconut, and warm spices for a subtly sweet treat, finished with a coating of coconut flakes and a dusting of cocoa powder."
pennlive,Spiced walnut truffles,https://www.pennlive.com/nytcooking/2026/05/778101323-spiced-walnut-truffles.html,"Tue, 12 May 2026 16:54:37 +0000","These Greek-inspired spiced walnut truffles blend ground walnuts, coconut, and warm spices for a subtly sweet treat, finished with a coating of coconut flakes and a dusting of cocoa powder."
masslive,Spiced walnut truffles,https://www.masslive.com/nytcooking/2026/05/778101323-spiced-walnut-truffles.html,"Tue, 12 May 2026 16:54:37 +0000","These Greek-inspired spiced walnut truffles blend ground walnuts, coconut, and warm spices for a subtly sweet treat, finished with a coating of coconut flakes and a dusting of cocoa powder."
alcom,Spiced walnut truffles,https://www.al.com/nytcooking/2026/05/778101323-spiced-walnut-truffles.html,"Tue, 12 May 2026 16:54:37 +0000","These Greek-inspired spiced walnut truffles blend ground walnuts, coconut, and warm spices for a subtly sweet treat, finished with a coating of coconut flakes and a dusting of cocoa powder."
njcom,Spiced walnut truffles,https://www.nj.com/nytcooking/2026/05/778101323-spiced-walnut-truffles.html,"Tue, 12 May 2026 16:54:37 +0000","These Greek-inspired spiced walnut truffles blend ground walnuts, coconut, and warm spices for a subtly sweet treat, finished with a coating of coconut flakes and a dusting of cocoa powder."
clevelanddotcom,Spiced walnut truffles,https://www.cleveland.com/nytcooking/2026/05/778101323-spiced-walnut-truffles.html,"Tue, 12 May 2026 16:54:37 +0000","These Greek-inspired spiced walnut truffles blend ground walnuts, coconut, and warm spices for a subtly sweet treat, finished with a coating of coconut flakes and a dusting of cocoa powder."
mlive,Spiced walnut truffles,https://www.mlive.com/nytcooking/2026/05/778101323-spiced-walnut-truffles.html,"Tue, 12 May 2026 16:54:37 +0000","These Greek-inspired spiced walnut truffles blend ground walnuts, coconut, and warm spices for a subtly sweet treat, finished with a coating of coconut flakes and a dusting of cocoa powder."
lehighvalley,Cream cheese ramen,https://www.lehighvalleylive.com/nytcooking/2026/05/777655304-cream-cheese-ramen.html,"Tue, 12 May 2026 16:54:33 +0000","Transform instant ramen into a creamy, comforting dish by ditching the soup packet and using cream cheese, butter, and Parmesan for a luscious sauce that elevates your noodle game in just nine minutes."
masslive,Cream cheese ramen,https://www.masslive.com/nytcooking/2026/05/777655304-cream-cheese-ramen.html,"Tue, 12 May 2026 16:54:33 +0000","Transform instant ramen into a creamy, comforting dish by ditching the soup packet and using cream cheese, butter, and Parmesan for a luscious sauce that elevates your noodle game in just nine minutes."
pennlive,Cream cheese ramen,https://www.pennlive.com/nytcooking/2026/05/777655304-cream-cheese-ramen.html,"Tue, 12 May 2026 16:54:33 +0000","Transform instant ramen into a creamy, comforting dish by ditching the soup packet and using cream cheese, butter, and Parmesan for a luscious sauce that elevates your noodle game in just nine minutes."
clevelanddotcom,Cream cheese ramen,https://www.cleveland.com/nytcooking/2026/05/777655304-cream-cheese-ramen.html,"Tue, 12 May 2026 16:54:33 +0000","Transform instant ramen into a creamy, comforting dish by ditching the soup packet and using cream cheese, butter, and Parmesan for a luscious sauce that elevates your noodle game in just nine minutes."
alcom,Cream cheese ramen,https://www.al.com/nytcooking/2026/05/777655304-cream-cheese-ramen.html,"Tue, 12 May 2026 16:54:33 +0000","Transform instant ramen into a creamy, comforting dish by ditching the soup packet and using cream cheese, butter, and Parmesan for a luscious sauce that elevates your noodle game in just nine minutes."
mlive,Cream cheese ramen,https://www.mlive.com/nytcooking/2026/05/777655304-cream-cheese-ramen.html,"Tue, 12 May 2026 16:54:33 +0000","Transform instant ramen into a creamy, comforting dish by ditching the soup packet and using cream cheese, butter, and Parmesan for a luscious sauce that elevates your noodle game in just nine minutes."
njcom,Cream cheese ramen,https://www.nj.com/nytcooking/2026/05/777655304-cream-cheese-ramen.html,"Tue, 12 May 2026 16:54:33 +0000","Transform instant ramen into a creamy, comforting dish by ditching the soup packet and using cream cheese, butter, and Parmesan for a luscious sauce that elevates your noodle game in just nine minutes."
syracuse,Cream cheese ramen,https://www.syracuse.com/nytcooking/2026/05/777655304-cream-cheese-ramen.html,"Tue, 12 May 2026 16:54:33 +0000","Transform instant ramen into a creamy, comforting dish by ditching the soup packet and using cream cheese, butter, and Parmesan for a luscious sauce that elevates your noodle game in just nine minutes."
silive,Cream cheese ramen,https://www.silive.com/nytcooking/2026/05/777655304-cream-cheese-ramen.html,"Tue, 12 May 2026 16:54:33 +0000","Transform instant ramen into a creamy, comforting dish by ditching the soup packet and using cream cheese, butter, and Parmesan for a luscious sauce that elevates your noodle game in just nine minutes."
oregonlive,Cream cheese ramen,https://www.oregonlive.com/nytcooking/2026/05/777655304-cream-cheese-ramen.html,"Tue, 12 May 2026 16:54:33 +0000","Transform instant ramen into a creamy, comforting dish by ditching the soup packet and using cream cheese, butter, and Parmesan for a luscious sauce that elevates your noodle game in just nine minutes."
clevelanddotcom,Why Charlie Coyle re-signed with the Blue Jackets instead of testing free agency,https://www.cleveland.com/blue-jackets/2026/05/why-charlie-coyle-re-signed-with-the-blue-jackets-instead-of-testing-free-agency.html,"Tue, 12 May 2026 16:54:09 +0000","The 20-goal scorer turned down the open market to commit long-term to the Blue Jackets, praising the roster depth and Rick Bowness's coaching impact."
mlive,Michigan learns Big Ten basketball opponents as rivalries are protected,https://www.mlive.com/wolverines/basketball/2026/05/michigan-learns-big-ten-basketball-opponents-as-rivalries-are-protected.html,"Tue, 12 May 2026 16:53:25 +0000","Big Ten men's basketball announced conference matchups for the 2026-27 season, with the Wolverines learning their opponents to defend their title."
clevelanddotcom,How to get Hayley Williams LA ticket deals to sold out Oct. 5-6 concerts,https://www.cleveland.com/live-entertainment/2026/05/how-to-get-hayley-williams-la-ticket-deals-to-sold-out-oct-5-6-concerts.html,"Tue, 12 May 2026 16:53:16 +0000",“The Hayley Williams Show” headlines the Hollywood Bowl on Oct. 5–6 and both dates are already sold out. Find out the best ways to still get tickets to the concerts through reliable sources.
syracuse,New Section III team mentioned in latest high school flag football state rankings,https://www.syracuse.com/highschoolsports/2026/05/new-section-iii-team-mentioned-in-latest-high-school-flag-football-state-rankings.html,"Tue, 12 May 2026 16:52:27 +0000",The NYSSWA will release state rankings every Monday throughout the season.
mlive,"The Weeknd ‘After Hours Til Dawn Tour’ heads to Asia, how to get tickets to the final leg",https://www.mlive.com/live-entertainment/2026/05/the-weeknd-after-hours-til-dawn-tour-heads-to-asia-how-to-get-tickets-to-the-final-leg.html,"Tue, 12 May 2026 16:51:36 +0000",The Weeknd’s massive Live Nation stadium tour comes to a close later this year following one last round of performances in Asia.
masslive,This Ooni pizza oven cooks pizza in 60 seconds & it’s on sale for $100 off this week,https://www.masslive.com/shopping-deals/2026/05/this-ooni-pizza-oven-cooks-pizza-in-60-seconds-its-on-sale-for-100-off-this-week.html,"Tue, 12 May 2026 16:50:51 +0000","The Ooni Karu 12 portable pizza oven, now $100 off, quickly cooks 12-inch pizzas and is praised for its design and high heat."
syracuse,Rihanna’s new scribble tattoo ‘designed by her babies’ divides fans : ‘Thought it would be cuter’,https://www.syracuse.com/entertainment/2026/05/rihannas-new-scribble-tattoo-designed-by-her-babies-divides-fans-thought-it-would-be-cuter.html,"Tue, 12 May 2026 16:50:23 +0000",The Fenty Beauty founder recently got her children’s colorful marker scribbles permanently inked to her body.
clevelanddotcom,Bipartisan bill seeks to give sexual assault survivors five years to file civil lawsuits instead of one,https://www.cleveland.com/news/2026/05/bipartisan-bill-seeks-to-give-sexual-assault-survivors-five-years-to-file-civil-lawsuits-instead-of-one.html,"Tue, 12 May 2026 16:49:10 +0000","Under current Ohio law, adults who allege they were sexually assaulted generally have one year from the date of the offense to file a civil lawsuit"
silive,"Beloved national diner chain in business 60 years, shutters 50 stores, updates menu",https://www.silive.com/business/2026/05/beloved-national-diner-chain-in-business-60-years-shutters-50-stores-updates-menu.html,"Tue, 12 May 2026 16:48:25 +0000",Fans of the diner will have fewer locations to stop at this year.
masslive,Full List: PVIAC All-League boys basketball teams revealed for 2025-26 season,https://www.masslive.com/highschoolsports/2026/05/full-list-pviac-all-league-boys-basketball-teams-revealed-for-2025-26-season.html,"Tue, 12 May 2026 16:47:28 +0000",All-league selections across Western Massachusetts were announced this week in boys basketball.
masslive,Full List: PVIAC All-League girls basketball teams revealed for 2025-26 season,https://www.masslive.com/highschoolsports/2026/05/full-list-pviac-all-league-girls-basketball-teams-revealed-for-2025-26-season.html,"Tue, 12 May 2026 16:47:21 +0000",All-league selections across Western Massachusetts were announced this week in girls basketball.
njcom,Is McLuck Casino legit? Honest review right now,https://www.nj.com/sweepstakes/2026/05/is-mcluck-casino-legit-honest-review-right-now.html,"Tue, 12 May 2026 16:46:00 +0000","Is McLuck Casino legit right now in May 2026? This review covers its legitimacy, payouts, games, bonuses and overall trust factors so you know what to expect."
masslive,MIAA Power Rankings: See where girls lacrosse programs stand in 5th release,https://www.masslive.com/highschoolsports/2026/05/miaa-power-rankings-see-where-girls-lacrosse-programs-stand-in-5th-release.html,"Tue, 12 May 2026 16:45:46 +0000",The MIAA released its fifth set of power rankings on Tuesday.
clevelanddotcom,Hearing on proposed 143-home housing development in Valley City set for Tuesday,https://www.cleveland.com/news/2026/05/hearing-on-proposed-143-home-housing-development-in-valley-city-set-for-tuesday.html,"Tue, 12 May 2026 16:41:44 +0000","Liverpool Township's Board of Zoning Appeals will consider Valley Ridge Estates, a 143-home proposal on 172 acres near downtown. The public hearing begins at 7 p.m. at township offices on School Street."
clevelanddotcom,Brunswick fishing derby hooks more young anglers,https://www.cleveland.com/community/2026/05/optimist-club-of-brunswicks-2026-fishing-derby-hooks-more-young-anglers.html,"Tue, 12 May 2026 16:39:27 +0000","In spite of potentially sketchy weather early on, the Optimist Club of Brunswick's annual Youth Fishing Derby at Brunswick Lake was another resounding success."
silive,65-year-old Staten Island man charged after NYPD finds gun in Oakwood raid,https://www.silive.com/crime-safety/2026/05/65-year-old-staten-island-man-charged-after-nypd-finds-gun-in-oakwood-raid.html,"Tue, 12 May 2026 16:39:12 +0000","James Russo, 65, was arrested after police found an unlicensed handgun in his Oakwood home following a threat investigation."
alcom,Le Creuset just launched the cutest fruit-shaped mini cocottes,https://www.al.com/shopping/2026/05/le-creuset-just-launched-the-cutest-fruit-shaped-mini-cocottes.html,"Tue, 12 May 2026 16:38:44 +0000","Le Creuset has introduced new peach, blueberry and strawberry mini cocottes made from its signature glazed stoneware."
masslive,Top baby names of 2025: See what names are trending,https://www.masslive.com/news/2026/05/top-baby-names-of-2025-see-what-names-are-trending.html,"Tue, 12 May 2026 16:37:53 +0000","One baby name was so popular last year, it made the list twice."
masslive,NBA Mock Draft 2026: Projecting who Celtics could take with 2 picks,https://www.masslive.com/celtics/2026/05/nba-mock-draft-2026-projecting-who-celtics-could-take-with-2-picks.html,"Tue, 12 May 2026 16:36:46 +0000","The Celtics have a pair of picks ahead of the 2026 NBA Draft, which doesn't take place until June 23-24."
clevelanddotcom,Blues Legend Buddy Guy bringing the blues to the Northfield Park Racino in October,https://www.cleveland.com/entertainment/2026/05/blues-legend-buddy-guy-bringing-the-blues-to-the-northfield-park-racino-in-october.html,"Tue, 12 May 2026 16:36:28 +0000","The Blues icon, who turns 90 in July, is still on the road spreading the word about the blues with a show at the casino."
lehighvalley,8th-seeded Lehighton reaches Colonial League baseball final by blanking Northwestern for 3rd time,https://www.lehighvalleylive.com/highschoolsports/2026/05/eighth-seeded-lehighton-reaches-colonial-league-baseball-final-by-blanking-northwestern-for-3rd-time.html,"Tue, 12 May 2026 16:34:48 +0000",Lehighton advances to meet second-seeded Southern Lehigh on Thursday.
alcom,Huntsville restaurant closes last location: ‘My heart is so heavy’,https://www.al.com/life/2026/05/huntsville-restaurant-closes-last-location-my-heart-is-so-heavy.html,"Tue, 12 May 2026 16:34:44 +0000",Tom Brown’s Restaurant opened in south Huntsville in 2023. The original location in Madison opened 2020 and closed  2025.
newyorkupstate,Bills fans are getting sticker shock trying to buy tickets to the new Highmark Stadium home opener,https://www.newyorkupstate.com/buffalo-bills/2026/05/buffalo-bills-fans-are-getting-sticker-shock-trying-to-buy-tickets-to-the-new-highmark-stadium-home-opener.html,"Tue, 12 May 2026 16:34:27 +0000","The cheapest seat for Buffalo's Thursday Night Football matchup against Detroit costs $685, while VIP Founders Club tickets are listed at an astonishing $14,790 on the resale market."
syracuse,Bills fans are getting sticker shock trying to buy tickets to the new Highmark Stadium home opener,https://www.syracuse.com/buffalo-bills/2026/05/buffalo-bills-fans-are-getting-sticker-shock-trying-to-buy-tickets-to-the-new-highmark-stadium-home-opener.html,"Tue, 12 May 2026 16:34:27 +0000","The cheapest seat for Buffalo's Thursday Night Football matchup against Detroit costs $685, while VIP Founders Club tickets are listed at an astonishing $14,790 on the resale market."
